runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
410000,89735,537838,1.7933417e-10,0.29166666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1634676,0.0,146592.75,146106.73,7,24,16,12,2,3,8,25,18,12,2,3,2507,0.4731898614075143,0.8905713389466384
410000,90859,537838,1.3574396e-10,0.47368422,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0304992,0.0,176794.31,183523.23,9,19,26,5,4,5,11,22,29,7,5,7,6096,0.5843323932699367,0.931782006057638
410000,132422,537838,6.863235e-10,0.16666667,9.009709,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264839,0.0,67128.59,50321.46,2,12,27,16,1,3,4,12,27,16,1,3,2220,0.5539132148882189,0.910343989646919
410000,37840,537838,0.0,0.17391305,0.0,5.0209274,5.0209274,5.0209274,5.0209274,-0.025673583,0.0,1.3045697,0.0,1.6271343,0.0,-0.032183576,0.0,2.9330852,0.0,116104.59,131947.05,4,23,33,11,4,7,5,25,35,12,5,8,1332,0.6334221954655939,0.8093257789941044
410000,37983,537838,0.0,0.8333333,0.0,24.39784,2.7108712,5.1707196,14.9275675,1.6636908,0.0,2.319415,0.120026216,11.475419,0.0,0.1512148,0.0,2.7800508,0.0,117754.02,122124.266,20,24,18,5,3,5,27,28,23,5,4,6,1324,0.24910680040756084,0.9403047245423214
410000,113963,537838,1.7451418e-10,0.4090909,5.695012,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8159775,0.0,63703.656,61901.703,9,22,22,5,0,1,10,26,25,5,0,1,1837,0.5215222365607217,0.6453911502515095
410000,40961,537838,2.0164496e-10,0.7647059,71.08174,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1296096,0.0,82799.73,83374.66,13,17,18,3,0,2,13,17,18,4,1,3,1622,0.606076044570085,0.7672357286527676
410000,121996,537838,1.4224633e-10,0.5,15.721824,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.077275,0.0,86681.36,85673.13,7,14,18,5,0,2,9,16,19,5,1,3,2182,0.5564088738402042,0.8761400260351309
410000,129861,537838,1.8370265e-10,0.33333334,17.903551,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8969407,0.0,72356.67,72996.305,4,12,21,4,1,5,8,15,25,4,1,5,1575,0.6053176229820603,0.8652465265177097
410000,41800,537838,0.0,1.0,7.0186973,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1205405,0.0,80632.9,95680.09,3,3,18,3,3,5,5,3,18,3,3,5,1926,0.510558530404839,0.9434369255122352
410000,24055,537838,1.238577e-10,0.2857143,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382672,0.0,155952.16,123969.07,6,21,21,4,1,4,6,24,24,4,1,4,1700,0.5443993560036395,0.9499675084191445
410000,61753,537838,2.0311938e-10,0.36842105,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7368171,0.0,108688.41,122337.89,7,19,22,1,2,2,7,19,22,1,2,2,2339,0.5059408462224533,0.919318771015432
410000,45851,537838,3.9002396e-10,0.6666667,6.134671,2.628106,1.314053,1.5437604,2.124276,0.13600335,0.0,0.5300003,0.0,0.8309953,0.0,-0.011,0.0,1.6873578,0.0,130927.33,58020.867,6,9,26,14,4,2,7,9,26,18,4,2,1936,0.488097754163933,0.7593755839124791
410000,45873,537838,2.381538e-10,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3993917,0.0,158091.1,131855.42,3,9,23,5,5,7,5,11,24,6,6,7,1674,0.6054272315681203,0.8831137839024065
410000,140730,537838,2.480052e-10,0.3448276,11.815691,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2892147,0.0,44800.71,51716.234,10,29,20,4,1,2,11,29,21,4,1,2,2717,0.5005908282008432,0.8546566195179823
410000,144091,537838,3.3720016e-11,1.5454545,25.896988,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7245715,0.0,211760.61,233836.92,17,11,29,14,0,0,17,15,33,14,0,1,2481,0.6369514395699023,0.9531417792188548
410000,115858,537838,1.7876796e-10,0.10344828,30.173359,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627947,0.0,57608.12,58027.816,3,29,42,6,3,1,3,31,44,7,3,2,3647,0.6115631056119396,0.924358747615446
410000,134515,537838,6.957431e-12,0.0,0.0,22.318703,2.0289729,2.8114462,6.864786,1.3929942,0.0,2.6000004,6.9048257,1.790002,1.8625039,-0.25300235,0.121170856,3.1107914,0.0,47017.047,51830.59,0,13,17,5,5,4,0,14,18,5,6,4,1423,0.26042323378180854,0.8105643259260115
410000,42835,537838,0.0,0.85714287,100.53525,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2495844,0.0,135350.73,136046.95,12,14,16,16,2,5,12,16,18,16,2,5,1506,0.6525508767296773,0.7967476513398883
410000,144269,537838,6.375679e-12,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8964341,0.0,90654.03,94204.08,0,22,17,8,4,7,0,22,17,8,4,7,3507,0.518969386514242,0.9360042010408567
410000,69466,537838,1.5711443e-10,1.0833334,32.4329,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732075,0.0,103022.97,84115.945,13,12,16,6,6,1,17,17,18,8,7,2,1560,0.547147954252936,0.8335872817281313
410000,94585,537838,3.192209e-11,0.9285714,28.991604,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9645016,0.0,193224.1,233106.64,13,14,16,4,1,2,17,15,18,5,3,3,4575,0.5372426558597457,0.9694446017827486
410000,130833,537838,2.4687716e-10,0.060606062,161.01459,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1422131,0.0,66431.86,68946.01,2,33,20,10,6,2,3,34,22,10,7,4,2284,0.705862141951753,0.8575254441333507
410000,130839,537838,1.7746399e-10,0.15,186.69185,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99870974,0.0,231693.27,225345.17,3,20,25,9,1,2,6,22,29,9,1,2,2247,0.7207198800232046,0.9842427765267753
410000,134787,537838,6.912173e-12,0.1764706,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8845432,0.0,41146.457,42930.41,3,17,17,7,0,2,3,17,17,7,1,2,2194,0.5147297002106318,0.5033859918502359
410000,98121,537838,1.9895556e-10,0.033333335,5.4867344,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8399279,0.0,80592.33,91650.336,1,30,16,3,0,1,1,34,20,3,0,1,2641,0.5244868980819751,0.9530287289804278
410000,93868,537838,1.3145265e-10,0.055555556,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3591096,0.0,179553.77,174300.9,1,18,26,5,1,3,1,22,31,5,1,4,2239,0.5465121718198496,0.9163967042351231
410000,32098,537838,6.209452e-10,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8110105,0.0,54110.22,63972.047,7,21,24,11,2,2,8,21,24,11,4,5,2435,0.5095471904010005,0.9363133984864549
410000,34104,537838,5.0298254e-10,0.15151516,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536082,0.0,44006.375,21771.426,5,33,21,9,2,3,6,33,22,9,2,5,2500,0.5543691581307995,0.508851574441287
410000,130598,537838,5.845378e-11,0.09090909,247.47177,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2364017,0.0,472861.06,468034.72,2,22,20,9,5,5,2,22,20,9,7,7,3789,0.7654777142789401,0.889386157680979
410000,91188,537838,2.0582674e-10,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9473227,0.0,68080.586,66017.61,11,22,17,6,2,2,12,22,18,6,3,3,1829,0.5212033432648226,0.6395920045418821
410000,90543,537838,2.1411393e-10,1.0,16.668785,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1712804,0.0,182489.19,133537.06,10,10,16,15,1,6,10,11,17,15,1,6,2484,0.5304945307431489,0.9407339298622417
410000,96228,537838,0.0,0.26923078,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0755162,0.0,304422.9,311899.06,7,26,25,11,1,3,13,30,29,11,2,4,3810,0.5856108816146609,0.9338040328029795
410000,96264,537838,0.0,0.12,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32255,0.0,83544.67,74756.945,3,25,17,9,2,2,4,26,18,10,4,5,2488,0.5421579652007719,0.9105757414083564
410000,42042,537838,5.085189e-10,0.04761905,7.9611235,0.47201782,0.47201782,0.47201782,0.47201782,-0.072,0.0,0.16299744,0.0,0.171,0.0,0.0,0.0,2.4817955,0.0,59264.594,48241.293,1,21,16,10,2,2,1,22,17,10,2,2,3016,0.7036216232089252,0.7755906762122908
410000,91889,537838,1.6253426e-10,0.4,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119803,0.0,129857.42,88930.625,4,10,19,10,0,1,5,11,19,10,0,1,2722,0.644972238195541,0.9423756656817981
410000,97012,537838,4.006148e-10,0.57894737,22.243555,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177924,0.0,45839.902,38634.926,22,38,21,12,5,9,23,40,22,12,5,11,2393,0.5754428090188372,0.9049814792906571
410000,97111,537838,4.8392394e-11,0.65,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2902693,0.0,55127.98,35074.95,13,20,27,7,4,6,15,21,32,8,5,7,1995,0.49179214436053287,0.8034960746838461
410000,97495,537838,0.0,0.53846157,0.0,1.0338697,1.0338697,1.0338697,1.0338697,-0.11920245,0.0,0.34439233,0.0,0.24893674,0.0,0.0,0.0,2.0706341,0.0,41885.566,58823.81,7,13,17,9,1,0,7,14,18,9,1,1,1993,0.528494681933583,0.36748807494190383
410000,97383,537838,0.0,1.5555556,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8495882,0.0,383403.6,383402.94,14,9,39,6,4,9,14,10,40,6,5,11,4596,0.6369717339436629,0.9002758975494135
